161;4.5455
64;4.5455
178;4.5455
302;4.5455
339;4.5455
361;4.5455
287;4.5455
42;9.0909
434;20.0000
435;40.0000
432;40.0000
436;40.0000
433;20.0000
368;4.7619
303;4.7619
42;4.7619
302;4.7619
218;4.7619
45;4.7619
392;4.7619
117;4.7619
380;4.7619
242;4.7619
1;4.7619
324;4.7619
26;4.7619
6;4.7619
248;9.5238
258;4.7619
266;4.7619
253;4.7619
257;4.7619
350;4.7619
75;4.7619
26;9.0909
6;9.0909
297;9.0909
325;9.0909
84;9.0909
362;18.1818
327;18.1818
81;9.0909
180;9.0909
151;18.1818
309;9.0909
278;14.2857
136;14.2857
248;14.2857
75;7.1429
272;7.1429
233;7.1429
389;21.4286
255;7.1429
298;7.1429
250;7.1429
253;7.1429
276;7.1429
130;14.2857
282;7.1429
303;33.3333
298;66.6667
308;66.6667
368;20.0000
361;20.0000
346;20.0000
359;20.0000
336;20.0000
239;20.0000
243;20.0000
65;20.0000
136;20.0000
222;40.0000
136;25.0000
118;50.0000
334;25.0000
271;25.0000
380;3.2258
239;3.2258
382;306.4516
265;80.6452
280;3.2258
395;16.1290
1;9.6774
238;6.4516
392;3.2258
42;3.2258
327;3.2258
332;3.2258
381;6.4516
160;6.4516
51;3.2258
270;3.2258
273;6.4516
297;3.2258
97;3.2258
334;6.4516
396;77.4194
251;6.4516
235;3.2258
330;3.2258
379;12.9032
271;12.9032
288;6.4516
173;3.2258
378;9.6774
291;3.2258
236;3.2258
265;25.0000
396;25.0000
249;25.0000
382;200.0000
396;33.3333
382;333.3333
265;33.3333
265;66.6667
382;33.3333
271;66.6667
275;11.1111
338;11.1111
236;11.1111
268;11.1111
221;11.1111
271;11.1111
191;11.1111
160;11.1111
173;11.1111
396;20.0000
322;20.0000
97;20.0000
249;20.0000
382;20.0000
433;2,600.0000
435;2,012.5000
493;12.5000
436;2,925.0000
432;3,537.5000
146;100.0000
434;3,025.0000
4;275.0000
434;20.0000
433;20.0000
432;40.0000
436;20.0000
435;40.0000
215;50.0000
436;200.0000
136;75.0000
151;25.0000
288;25.0000
248;50.0000
215;3.7037
144;25.9259
251;7.4074
338;3.7037
118;3.7037
432;3.7037
151;3.7037
124;3.7037
113;3.7037
281;3.7037
249;11.1111
433;3.7037
258;7.4074
250;3.7037
136;7.4074
383;3.7037
131;3.7037
103;3.7037
142;3.7037
248;29.6296
255;11.1111
330;3.7037
334;3.7037
253;3.7037
4;3.7037
278;3.7037
137;3.7037
229;9.0909
375;9.0909
434;9.0909
433;9.0909
347;9.0909
146;36.3636
151;18.1818
432;9.0909
5;9.0909
1;9.0909
294;9.0909
434;20.0000
432;20.0000
436;20.0000
435;20.0000
433;20.0000
432;20.0000
435;20.0000
434;20.0000
436;20.0000
433;20.0000
467;16.6667
465;16.6667
460;16.6667
497;16.6667
491;16.6667
468;16.6667
434;100.0000
435;80.0000
436;180.0000
432;140.0000
433;120.0000
69;50.0000
180;25.0000
136;25.0000
28;50.0000
432;16.6667
435;16.6667
434;16.6667
288;16.6667
433;16.6667
436;16.6667
140;3.7037
9;3.7037
191;3.7037
338;3.7037
42;3.7037
179;3.7037
374;3.7037
352;3.7037
334;3.7037
158;3.7037
369;3.7037
324;3.7037
383;3.7037
73;3.7037
194;3.7037
238;3.7037
375;3.7037
37;7.4074
389;7.4074
380;3.7037
381;3.7037
41;3.7037
388;11.1111
358;3.7037
148;3.7037
271;3.7037
348;7.4074
295;6.6667
249;6.6667
178;6.6667
382;6.6667
125;6.6667
288;6.6667
279;6.6667
229;6.6667
251;6.6667
392;6.6667
246;6.6667
368;6.6667
29;6.6667
148;6.6667
96;13.3333
268;14.2857
283;7.1429
58;7.1429
250;7.1429
90;7.1429
65;7.1429
259;7.1429
303;7.1429
280;7.1429
278;7.1429
264;7.1429
281;7.1429
251;7.1429
328;7.1429
54;6.6667
136;6.6667
65;6.6667
145;6.6667
75;6.6667
155;6.6667
40;6.6667
385;6.6667
159;6.6667
208;6.6667
179;6.6667
288;6.6667
196;6.6667
300;6.6667
113;6.6667
42;20.0000
307;20.0000
359;20.0000
389;20.0000
65;20.0000
388;20.0000
376;20.0000
392;20.0000
297;20.0000
21;20.0000
42;10.9091
499;1.8182
501;1.8182
387;1.8182
436;18.1818
288;1.8182
123;5.4545
136;1.8182
352;3.6364
381;5.4545
4;12.7273
63;1.8182
444;7.2727
394;1.8182
220;3.6364
26;52.7273
158;3.6364
211;9.0909
314;1.8182
105;1.8182
165;7.2727
35;1.8182
433;67.2727
174;1.8182
88;1.8182
266;1.8182
153;3.6364
380;1.8182
6;1.8182
18;1.8182
81;1.8182
222;54.5455
118;1.8182
358;1.8182
310;1.8182
1;21.8182
445;1.8182
234;1.8182
434;56.3636
106;3.6364
392;1.8182
145;1.8182
9;1.8182
396;14.5455
435;21.8182
389;10.9091
163;1.8182
180;7.2727
46;1.8182
117;5.4545
178;5.4545
347;1.8182
75;7.2727
188;5.4545
432;96.3636
433;16.6667
435;16.6667
434;16.6667
4;33.3333
432;16.6667
436;16.6667
101;16.6667
1;16.6667
501;33.3333
379;16.6667
129;16.6667
46;16.6667
158;14.2857
1;14.2857
180;14.2857
389;14.2857
188;14.2857
222;14.2857
6;14.2857
158;50.0000
379;125.0000
396;25.0000
26;225.0000
433;20.0000
432;20.0000
435;20.0000
436;20.0000
434;20.0000
435;20.0000
434;20.0000
436;20.0000
432;20.0000
433;20.0000
164;14.2857
289;14.2857
50;28.5714
188;57.1429
190;14.2857
108;14.2857
178;28.5714
434;20.0000
436;20.0000
433;20.0000
435;20.0000
432;20.0000
497;40.0000
458;40.0000
461;40.0000
460;40.0000
483;20.0000
27;6.6667
26;6.6667
114;6.6667
107;13.3333
121;6.6667
386;140.0000
385;6.6667
155;6.6667
393;13.3333
271;13.3333
143;6.6667
18;13.3333
288;6.6667
384;6.6667
169;6.6667
42;16.6667
291;16.6667
382;16.6667
18;16.6667
169;16.6667
393;83.3333
386;200.0000
288;14.2857
384;100.0000
394;14.2857
338;14.2857
385;28.5714
334;14.2857
478;12.5000
458;112.5000
463;12.5000
459;25.0000
461;112.5000
460;212.5000
497;175.0000
491;50.0000
491;100.0000
458;33.3333
461;166.6667
381;25.0000
42;25.0000
117;25.0000
75;75.0000
145;20.0000
381;20.0000
285;20.0000
103;20.0000
42;60.0000
380;8.3333
324;8.3333
344;8.3333
245;8.3333
121;8.3333
234;8.3333
297;8.3333
338;8.3333
382;8.3333
45;25.0000
233;8.3333
259;8.3333
136;75.0000
114;25.0000
25;25.0000
26;25.0000
358;16.6667
117;16.6667
26;33.3333
75;50.0000
331;16.6667
444;16.6667
317;14.2857
151;14.2857
310;14.2857
188;14.2857
243;14.2857
389;14.2857
75;57.1429
332;16.6667
176;16.6667
302;16.6667
96;16.6667
288;16.6667
276;16.6667
362;16.6667
276;16.6667
283;16.6667
26;50.0000
350;16.6667
132;33.3333
380;10.0000
58;20.0000
188;10.0000
382;20.0000
45;10.0000
288;10.0000
368;10.0000
324;10.0000
65;10.0000
268;10.0000
302;20.0000
180;20.0000
291;20.0000
288;20.0000
98;20.0000
328;4.7619
291;1.5873
27;4.7619
240;1.5873
104;3.1746
446;3.1746
292;3.1746
375;4.7619
180;4.7619
376;9.5238
63;1.5873
21;1.5873
220;1.5873
249;1.5873
243;1.5873
344;3.1746
383;1.5873
348;3.1746
155;1.5873
352;1.5873
347;4.7619
259;1.5873
445;7.9365
322;1.5873
339;6.3492
302;1.5873
367;1.5873
160;3.1746
42;9.5238
385;1.5873
338;6.3492
310;1.5873
6;1.5873
368;1.5873
359;3.1746
374;3.1746
57;3.1746
239;3.1746
61;1.5873
281;1.5873
360;3.1746
357;4.7619
350;4.7619
77;1.5873
18;4.7619
65;6.3492
37;1.5873
251;1.5873
384;1.5873
362;6.3492
188;1.5873
8;6.3492
136;6.3492
324;3.1746
298;1.5873
358;3.1746
276;3.1746
325;4.7619
501;1.5873
388;6.3492
246;1.5873
178;3.1746
380;1.5873
427;33.3333
26;133.3333
451;33.3333
322;1.7857
21;1.7857
257;3.5714
327;1.7857
280;7.1429
325;1.7857
282;5.3571
390;1.7857
234;1.7857
330;3.5714
179;1.7857
148;1.7857
389;1.7857
46;1.7857
15;1.7857
308;3.5714
228;1.7857
284;3.5714
302;3.5714
324;3.5714
331;1.7857
305;1.7857
278;3.5714
196;1.7857
347;1.7857
276;5.3571
267;1.7857
275;1.7857
279;3.5714
380;7.1429
445;1.7857
58;1.7857
332;1.7857
391;5.3571
306;1.7857
277;1.7857
45;1.7857
283;1.7857
297;1.7857
233;7.1429
286;7.1429
360;1.7857
241;5.3571
281;8.9286
82;8.9286
218;1.7857
298;1.7857
333;1.7857
254;1.7857
285;3.5714
243;3.5714
329;1.7857
6;3.5714
235;1.7857
348;3.5714
231;1.7857
149;25.0000
248;50.0000
243;25.0000
288;25.0000
392;40.0000
229;20.0000
133;20.0000
200;20.0000
379;20.0000
301;5.0000
461;5.0000
178;5.0000
266;5.0000
133;10.0000
253;5.0000
268;15.0000
58;5.0000
279;10.0000
225;5.0000
257;5.0000
229;25.0000
20;5.0000
221;5.0000
248;5.0000
200;10.0000
388;5.0000
312;5.0000
246;10.0000
290;20.0000
276;5.2632
221;5.2632
360;5.2632
388;5.2632
278;10.5263
297;5.2632
333;5.2632
82;10.5263
148;5.2632
350;5.2632
218;5.2632
153;5.2632
199;5.2632
189;5.2632
209;5.2632
329;5.2632
235;5.2632
179;5.2632
288;5.2632
221;33.3333
258;33.3333
18;166.6667
432;20.0000
433;20.0000
434;20.0000
435;20.0000
436;20.0000
445;16.6667
391;16.6667
392;16.6667
382;16.6667
28;16.6667
98;16.6667
6;66.6667
195;33.3333
100;133.3333
273;7.6923
69;15.3846
100;30.7692
233;7.6923
217;7.6923
3;7.6923
227;7.6923
28;15.3846
302;7.6923
36;15.3846
392;7.6923
10;15.3846
6;38.4615
10;16.6667
36;16.6667
6;50.0000
362;8.3333
2;16.6667
376;8.3333
100;91.6667
28;16.6667
149;8.3333
45;8.3333
207;8.3333
37;8.3333
6;50.0000
46;16.6667
36;16.6667
10;16.6667
217;16.6667
317;16.6667
354;75.0000
288;25.0000
374;25.0000
339;25.0000
375;3.7037
358;11.1111
361;3.7037
380;3.7037
347;3.7037
360;3.7037
354;11.1111
221;7.4074
344;7.4074
293;3.7037
362;3.7037
378;18.5185
282;3.7037
367;3.7037
379;44.4444
288;3.7037
385;3.7037
173;3.7037
18;3.7037
338;3.7037
368;3.7037
382;22.2222
9;3.7037
339;7.4074
352;3.7037
376;3.7037
350;3.7037
434;40.0000
432;40.0000
436;40.0000
435;20.0000
433;60.0000
436;40.0000
434;20.0000
435;40.0000
433;20.0000
432;60.0000
489;75.0000
477;25.0000
483;50.0000
492;75.0000
477;33.3333
483;66.6667
482;66.6667
436;50.0000
433;50.0000
435;25.0000
432;25.0000
28;150.0000
100;100.0000
245;3.2258
26;3.2258
36;6.4516
255;3.2258
286;3.2258
1;3.2258
100;3.2258
159;3.2258
324;3.2258
144;3.2258
242;12.9032
180;3.2258
10;3.2258
140;3.2258
25;3.2258
332;3.2258
7;6.4516
155;3.2258
250;3.2258
90;3.2258
307;3.2258
151;3.2258
233;3.2258
258;3.2258
85;3.2258
288;3.2258
303;3.2258
224;3.2258
6;3.2258
297;3.2258
145;3.2258
339;8.3333
145;8.3333
180;8.3333
36;16.6667
235;8.3333
281;8.3333
322;8.3333
85;16.6667
100;8.3333
69;8.3333
234;8.3333
276;8.3333
254;14.2857
494;7.1429
83;7.1429
277;14.2857
257;7.1429
251;21.4286
272;7.1429
248;78.5714
243;14.2857
256;7.1429
255;21.4286
250;21.4286
253;21.4286
249;42.8571
248;33.3333
276;16.6667
306;16.6667
332;16.6667
297;16.6667
253;16.6667
233;11.1111
36;22.2222
222;11.1111
61;11.1111
145;11.1111
307;11.1111
180;22.2222
178;11.1111
325;11.1111
325;12.5000
432;12.5000
308;12.5000
306;25.0000
324;12.5000
434;12.5000
435;12.5000
433;12.5000
118;25.0000
297;25.0000
259;75.0000
290;25.0000
422;16.6667
424;16.6667
415;16.6667
420;16.6667
417;16.6667
239;16.6667
394;25.0000
26;25.0000
294;200.0000
288;25.0000
432;20.0000
436;20.0000
434;20.0000
435;20.0000
433;20.0000
435;50.0000
434;25.0000
432;25.0000
433;25.0000
433;60.0000
435;40.0000
434;60.0000
436;80.0000
432;80.0000
180;16.6667
433;16.6667
435;16.6667
434;16.6667
436;16.6667
432;16.6667
458;200.0000
491;50.0000
432;20.0000
433;20.0000
436;20.0000
434;20.0000
435;20.0000
20;20.0000
180;40.0000
390;20.0000
123;20.0000
382;20.0000
177;4.7619
55;4.7619
167;9.5238
251;4.7619
187;4.7619
357;9.5238
227;4.7619
217;4.7619
382;42.8571
138;4.7619
197;4.7619
375;4.7619
39;9.5238
66;9.5238
280;4.7619
347;4.7619
69;4.7619
327;4.7619
210;4.7619
207;4.7619
283;4.7619
381;20.0000
268;20.0000
247;20.0000
39;20.0000
248;20.0000
6;7.6923
46;7.6923
357;7.6923
42;7.6923
382;15.3846
461;15.3846
301;7.6923
258;7.6923
239;7.6923
180;7.6923
281;7.6923
253;15.3846
257;7.6923
460;200.0000
458;100.0000
42;26.0870
151;4.3478
180;4.3478
145;4.3478
59;8.6957
295;4.3478
265;4.3478
362;8.6957
96;4.3478
153;13.0435
500;4.3478
36;4.3478
49;4.3478
1;8.6957
338;4.3478
26;4.3478
306;4.3478
258;4.3478
85;4.3478
66;4.3478
188;4.3478
63;8.6957
277;4.3478
434;60.0000
432;40.0000
433;80.0000
435;40.0000
436;40.0000
433;360.0000
434;280.0000
432;360.0000
436;280.0000
435;220.0000
432;16.6667
435;16.6667
21;16.6667
436;16.6667
434;16.6667
433;16.6667
270;2.7778
354;4.1667
278;1.3889
380;23.6111
1;4.1667
348;2.7778
378;2.7778
239;1.3889
248;1.3889
425;1.3889
42;1.3889
338;2.7778
384;5.5556
381;36.1111
242;2.7778
155;1.3889
306;1.3889
243;2.7778
426;8.3333
26;48.6111
237;1.3889
432;2.7778
379;13.8889
302;1.3889
391;11.1111
352;1.3889
386;2.7778
158;18.0556
201;1.3889
383;1.3889
178;2.7778
435;1.3889
171;1.3889
368;1.3889
389;9.7222
377;1.3889
296;1.3889
281;5.5556
388;2.7778
57;1.3889
418;1.3889
245;1.3889
375;1.3889
149;9.7222
241;2.7778
427;2.7778
117;1.3889
300;1.3889
257;4.1667
396;12.5000
289;11.1111
288;8.3333
360;2.7778
394;2.7778
407;8.3333
433;2.7778
303;5.5556
105;1.3889
81;6.9444
332;12.5000
330;1.3889
271;1.3889
132;2.7778
307;6.9444
188;2.7778
265;4.1667
382;15.2778
387;9.7222
324;1.3889
393;11.1111
342;2.7778
65;1.3889
432;100.0000
435;20.0000
436;80.0000
434;20.0000
433;60.0000
387;25.0000
40;25.0000
379;125.0000
384;50.0000
36;6.6667
348;13.3333
51;6.6667
384;6.6667
379;20.0000
382;6.6667
338;6.6667
280;6.6667
352;6.6667
218;6.6667
42;13.3333
347;13.3333
65;13.3333
303;6.6667
359;6.6667
381;5.5556
61;1.8519
259;3.7037
307;7.4074
208;3.7037
394;3.7037
395;1.8519
149;1.8519
15;1.8519
332;7.4074
288;9.2593
352;3.7037
378;3.7037
188;1.8519
303;9.2593
499;1.8519
389;9.2593
322;1.8519
310;3.7037
155;5.5556
271;3.7037
425;1.8519
371;1.8519
136;5.5556
314;3.7037
327;1.8519
160;18.5185
237;1.8519
296;7.4074
418;1.8519
151;1.8519
180;7.4074
198;3.7037
380;7.4074
384;7.4074
297;1.8519
268;1.8519
282;1.8519
379;12.9630
28;11.1111
294;1.8519
1;5.5556
382;7.4074
386;1.8519
266;1.8519
385;14.8148
43;1.8519
289;1.8519
302;7.4074
330;5.5556
42;9.2593
387;27.7778
257;3.7037
375;1.8519
247;2.1739
385;10.8696
248;2.1739
288;2.1739
94;2.1739
282;8.6957
307;8.6957
26;2.1739
347;2.1739
300;2.1739
362;2.1739
332;8.6957
379;15.2174
392;2.1739
378;2.1739
308;4.3478
382;4.3478
284;2.1739
28;13.0435
384;26.0870
61;4.3478
357;2.1739
155;2.1739
242;2.1739
334;2.1739
281;6.5217
394;2.1739
322;2.1739
160;2.1739
389;2.1739
266;2.1739
294;2.1739
380;2.1739
377;15.2174
211;2.1739
310;4.3478
259;2.1739
387;4.3478
303;4.3478
381;6.5217
233;4.3478
289;2.1739
306;2.1739
396;4.3478
236;2.1739
268;2.1739
75;150.0000
234;25.0000
18;25.0000
279;25.0000
75;600.0000
204;33.3333
259;33.3333
197;4.5455
136;13.6364
330;9.0909
6;59.0909
40;22.7273
325;9.0909
338;4.5455
42;4.5455
500;4.5455
255;4.5455
434;4.5455
380;9.0909
436;9.0909
81;4.5455
94;4.5455
66;9.0909
248;4.5455
346;4.5455
75;13.6364
28;4.5455
151;4.5455
432;4.5455
332;20.0000
271;20.0000
160;40.0000
307;20.0000
69;20.0000
461;14.2857
463;14.2857
460;14.2857
466;14.2857
464;28.5714
497;14.2857
468;14.2857
468;12.5000
469;12.5000
491;62.5000
461;37.5000
474;12.5000
472;25.0000
465;12.5000
497;125.0000
362;54.5455
263;9.0909
196;9.0909
173;9.0909
155;9.0909
332;18.1818
81;9.0909
211;18.1818
368;9.0909
375;9.0909
376;9.0909
276;1.4706
234;1.4706
358;2.9412
290;1.4706
155;2.9412
160;1.4706
245;1.4706
285;1.4706
6;1.4706
294;4.4118
313;1.4706
291;4.4118
386;2.9412
214;1.4706
378;1.4706
362;1.4706
251;7.3529
21;4.4118
333;1.4706
418;1.4706
407;1.4706
258;1.4706
384;4.4118
354;1.4706
94;7.3529
310;1.4706
149;1.4706
136;2.9412
248;1.4706
18;1.4706
426;1.4706
288;2.9412
239;1.4706
445;1.4706
281;2.9412
327;1.4706
242;1.4706
42;1.4706
121;1.4706
222;1.4706
265;1.4706
256;1.4706
278;2.9412
254;5.8824
390;1.4706
334;2.9412
338;1.4706
237;1.4706
142;1.4706
375;1.4706
425;1.4706
102;1.4706
368;2.9412
233;2.9412
381;4.4118
134;2.9412
303;1.4706
123;1.4706
328;1.4706
225;1.4706
444;1.4706
206;2.9412
246;1.4706
379;5.8824
332;11.7647
255;7.3529
360;2.9412
307;1.4706
202;1.6129
426;1.6129
425;1.6129
232;1.6129
233;3.2258
253;3.2258
393;1.6129
251;1.6129
136;19.3548
153;1.6129
276;1.6129
212;1.6129
180;1.6129
239;3.2258
294;1.6129
378;3.2258
192;1.6129
149;1.6129
381;4.8387
348;3.2258
197;1.6129
234;1.6129
218;1.6129
289;1.6129
332;6.4516
391;1.6129
383;3.2258
155;1.6129
418;1.6129
368;1.6129
379;11.2903
384;1.6129
446;3.2258
248;4.8387
66;1.6129
172;1.6129
271;1.6129
285;1.6129
26;1.6129
288;4.8387
245;1.6129
280;1.6129
445;1.6129
206;1.6129
261;1.6129
246;1.6129
42;3.2258
243;1.6129
296;1.6129
182;1.6129
407;1.6129
259;3.2258
73;1.6129
145;1.6129
187;1.6129
263;1.6129
